dt,sale_amount,product_id,name_products,tipo_producto_app,store_id,first_category_id,second_category_id,third_category_id,discount,holiday_flag,activity_flag,mes,dia_mes,dia_semana,fin_semana,horas_con_stock,venta_lag_1,venta_lag_7,venta_promedio_7d,venta_promedio_14d,stock_lag_1
2024-05-02,20.87,R080,Producto 0065,Producto general,34,10,33,83,1.0,1,0,5,2,3,0,13,32.04,35.07,34.769999999999996,33.9,10.0
2024-05-03,20.87,R080,Producto 0065,Producto general,34,10,33,83,1.0,1,0,5,3,4,0,15,20.87,37.58,32.74142857142857,33.9,13.0
2024-05-04,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.981,1,0,5,4,5,1,9,20.87,35.07,30.354285714285716,33.10214285714285,15.0
2024-05-05,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.96,1,0,5,5,6,1,8,39.55,39.55,30.994285714285713,33.10214285714286,9.0
2024-05-06,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.925,0,0,5,6,0,0,11,41.12,32.04,31.21857142857143,33.355,8.0
2024-05-07,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,7,1,0,10,41.12,32.04,32.51571428571429,33.787142857142854,11.0
2024-05-08,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,8,2,0,11,42.38,32.04,33.99285714285714,34.13,10.0
2024-05-09,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,9,3,0,9,41.12,20.87,35.29,35.03,11.0
2024-05-10,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.835,0,1,5,10,4,0,9,41.12,20.87,38.18285714285714,35.46214285714286,9.0
2024-05-11,28.52,R080,Producto 0065,Producto general,34,10,33,83,0.813,1,1,5,11,5,1,12,42.38,39.55,41.255714285714284,35.805,9.0
2024-05-12,44.21,R080,Producto 0065,Producto general,34,10,33,83,0.838,1,1,5,12,6,1,7,28.52,41.12,39.68,35.33714285714286,12.0
2024-05-13,28.52,R080,Producto 0065,Producto general,34,10,33,83,0.856,0,1,5,13,0,0,12,44.21,41.12,40.121428571428574,35.67,7.0
2024-05-14,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,14,1,0,9,28.52,42.38,38.32142857142857,35.41857142857143,12.0
2024-05-15,20.87,R080,Producto 0065,Producto general,34,10,33,83,0.87,0,1,5,15,2,0,15,41.12,41.12,38.14142857142857,36.067142857142855,9.0
2024-05-16,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.88,0,1,5,16,3,0,10,20.87,41.12,35.248571428571424,35.269285714285715,15.0
2024-05-17,43.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,17,4,0,9,39.55,42.38,35.02428571428572,36.603571428571435,10.0
2024-05-18,35.07,R080,Producto 0065,Producto general,34,10,33,83,0.874,1,1,5,18,5,1,10,43.38,28.52,35.167142857142856,38.21142857142858,9.0
2024-05-19,43.38,R080,Producto 0065,Producto general,34,10,33,83,0.857,1,1,5,19,6,1,10,35.07,44.21,36.10285714285715,37.89142857142857,10.0
2024-05-20,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,20,0,0,11,43.38,28.52,35.98428571428572,38.05285714285714,10.0
2024-05-21,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,21,1,0,7,39.55,41.12,37.56,37.940714285714286,11.0
2024-05-22,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,22,2,0,12,42.38,20.87,37.74,37.940714285714286,7.0
2024-05-23,20.87,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,23,3,0,12,39.55,39.55,40.40857142857143,37.82857142857143,12.0
2024-05-24,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.878,0,1,5,24,4,0,10,20.87,43.38,37.74,36.38214285714285,12.0
2024-05-25,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.881,1,1,5,25,5,1,11,41.12,35.07,37.417142857142856,36.292142857142856,10.0
2024-05-26,35.07,R080,Producto 0065,Producto general,34,10,33,83,0.881,1,1,5,26,6,1,9,39.55,43.38,38.05714285714286,37.08,11.0
2024-05-27,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,27,0,0,8,35.07,39.55,36.87,36.427142857142854,9.0
2024-05-28,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.877,0,1,5,28,1,0,11,39.55,42.38,36.87,37.214999999999996,8.0
2024-05-29,37.58,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,29,2,0,9,41.12,39.55,36.69,37.214999999999996,11.0
2024-05-30,43.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,30,3,0,9,37.58,20.87,36.40857142857143,38.40857142857143,9.0
2024-05-31,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,5,31,4,0,8,43.38,41.12,39.62428571428571,38.682142857142864,9.0
2024-06-01,37.58,R080,Producto 0065,Producto general,34,10,33,83,0.881,1,1,6,1,5,1,9,42.38,39.55,39.80428571428571,38.61071428571428,8.0
2024-06-02,43.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,1,1,6,2,6,1,8,37.58,35.07,39.52285714285714,38.79,9.0
2024-06-03,32.04,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,6,3,0,0,11,43.38,39.55,40.71,38.79,8.0
2024-06-04,28.52,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,6,4,1,0,10,32.04,41.12,39.637142857142855,38.253571428571426,11.0
2024-06-05,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,6,5,2,0,10,28.52,37.58,37.83714285714286,37.263571428571424,10.0
2024-06-06,37.58,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,6,6,3,0,11,41.12,43.38,38.34285714285714,37.37571428571429,10.0
2024-06-07,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.881,0,1,6,7,4,0,8,37.58,42.38,37.51428571428572,38.56928571428572,11.0
2024-06-08,37.58,R080,Producto 0065,Producto general,34,10,33,83,1.0,1,0,6,8,5,1,11,42.38,37.58,37.51428571428572,38.659285714285716,8.0
2024-06-09,32.04,R080,Producto 0065,Producto general,34,10,33,83,1.0,1,0,6,9,6,1,10,37.58,43.38,37.51428571428572,38.51857142857143,11.0
2024-06-10,32.04,R080,Producto 0065,Producto general,34,10,33,83,1.0,1,0,6,10,0,0,11,32.04,32.04,35.894285714285715,38.30214285714286,10.0
2024-06-11,24.65,R080,Producto 0065,Producto general,34,10,33,83,1.0,0,0,6,11,1,0,13,32.04,28.52,35.894285714285715,37.76571428571429,11.0
2024-06-12,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,12,2,0,11,24.65,41.12,35.34142857142857,36.589285714285715,13.0
2024-06-13,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,13,3,0,8,41.12,37.58,35.34142857142857,36.84214285714285,11.0
2024-06-14,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,14,4,0,12,41.12,42.38,35.847142857142856,36.68071428571428,8.0
2024-06-15,37.58,R080,Producto 0065,Producto general,34,10,33,83,0.799,1,1,6,15,5,1,9,39.55,37.58,35.442857142857136,36.47857142857143,12.0
2024-06-16,35.07,R080,Producto 0065,Producto general,34,10,33,83,0.797,1,1,6,16,6,1,12,37.58,32.04,35.44285714285714,36.478571428571435,9.0
2024-06-17,32.04,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,17,0,0,11,35.07,32.04,35.87571428571429,35.885,12.0
2024-06-18,41.12,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,18,1,0,8,32.04,24.65,35.87571428571429,35.885,11.0
2024-06-19,39.55,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,19,2,0,8,41.12,41.12,38.228571428571435,36.785000000000004,8.0
2024-06-20,37.58,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,20,3,0,9,39.55,41.12,38.00428571428571,36.67285714285714,8.0
2024-06-21,43.38,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,21,4,0,7,37.58,39.55,37.49857142857143,36.67285714285714,9.0
2024-06-22,35.07,R080,Producto 0065,Producto general,34,10,33,83,0.799,1,1,6,22,5,1,10,43.38,37.58,38.04571428571428,36.74428571428571,7.0
2024-06-23,42.38,R080,Producto 0065,Producto general,34,10,33,83,0.799,1,1,6,23,6,1,8,35.07,35.07,37.68714285714286,36.565,10.0
2024-06-24,35.07,R080,Producto 0065,Producto general,34,10,33,83,0.799,0,1,6,24,0,0,12,42.38,32.04,38.73142857142857,37.30357142857143,8.0
2024-06-25,14.11,R080,Producto 0065,Producto general,34,10,33,83,0.7990000247955322,0,1,6,25,1,0,14,35.07,41.12,39.16428571428571,37.519999999999996,12.0
2024-03-28,24.65,R081,Producto 0195,Producto general,34,10,38,173,1.0,0,0,3,28,3,0,13,,,,,
2024-03-29,17.6,R081,Producto 0195,Producto general,34,10,38,173,0.664,0,1,3,29,4,0,13,24.65,,24.65,24.65,13.0
2024-03-30,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.664,1,1,3,30,5,1,12,17.6,,21.125,21.125,13.0
2024-03-31,42.38,R081,Producto 0195,Producto general,34,10,38,173,0.664,1,1,3,31,6,1,9,28.52,,23.59,23.59,12.0
2024-04-01,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.664,0,1,4,1,0,0,12,42.38,,28.2875,28.2875,9.0
2024-04-02,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,2,1,0,12,28.52,,28.334000000000003,28.334000000000003,12.0
2024-04-03,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,3,2,0,11,24.65,,27.72,27.72,12.0
2024-04-04,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.792,1,1,4,4,3,0,12,32.04,24.65,28.337142857142858,28.337142857142858,11.0
2024-04-05,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.792,1,1,4,5,4,0,11,32.04,17.6,29.392857142857142,28.8,12.0
2024-04-06,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.792,1,1,4,6,5,1,6,28.52,28.52,30.95285714285714,28.768888888888892,11.0
2024-04-07,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,7,6,1,10,37.58,42.38,32.247142857142855,29.65,6.0
2024-04-08,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,8,0,0,14,37.58,28.52,31.56142857142857,30.37090909090909,10.0
2024-04-09,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,9,1,0,10,24.65,24.65,31.008571428571425,29.894166666666667,14.0
2024-04-10,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,10,2,0,13,35.07,32.04,32.49714285714286,30.292307692307695,10.0
2024-04-11,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,11,3,0,13,24.65,32.04,31.441428571428567,29.889285714285712,13.0
2024-04-12,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,12,4,0,11,24.65,28.52,30.385714285714283,29.889285714285716,13.0
2024-04-13,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.664,1,1,4,13,5,1,11,37.58,37.58,31.68,31.31642857142857,11.0
2024-04-14,43.38,R081,Producto 0195,Producto general,34,10,38,173,0.664,1,1,4,14,6,1,10,37.58,37.58,31.68,31.96357142857143,11.0
2024-04-15,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.792,0,1,4,15,0,0,9,43.38,24.65,32.50857142857143,32.035000000000004,10.0
2024-04-16,41.12,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,16,1,0,9,35.07,35.07,33.99714285714286,32.50285714285714,9.0
2024-04-17,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,17,2,0,10,41.12,24.65,34.86142857142857,33.67928571428571,9.0
2024-04-18,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,18,3,0,11,37.58,24.65,36.708571428571425,34.074999999999996,10.0
2024-04-19,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,19,4,0,11,28.52,37.58,37.26142857142857,33.823571428571434,11.0
2024-04-20,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.678,1,1,4,20,5,1,10,39.55,37.58,37.542857142857144,34.61142857142857,11.0
2024-04-21,42.38,R081,Producto 0195,Producto general,34,10,38,173,0.664,1,1,4,21,6,1,8,32.04,43.38,36.75142857142857,34.215714285714284,10.0
2024-04-22,41.12,R081,Producto 0195,Producto general,34,10,38,173,0.679,0,1,4,22,0,0,8,42.38,35.07,36.60857142857143,34.558571428571426,8.0
2024-04-23,44.21,R081,Producto 0195,Producto general,34,10,38,173,0.677,0,1,4,23,1,0,8,41.12,41.12,37.472857142857144,35.735,8.0
2024-04-24,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,24,2,0,12,44.21,37.58,37.91428571428571,36.387857142857136,8.0
2024-04-25,20.87,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,25,3,0,13,32.04,28.52,37.12285714285714,36.91571428571429,12.0
2024-04-26,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.707,0,1,4,26,4,0,10,20.87,39.55,36.03,36.64571428571429,13.0
2024-04-27,42.38,R081,Producto 0195,Producto general,34,10,38,173,0.721,1,1,4,27,5,1,8,37.58,32.04,35.74857142857143,36.645714285714284,10.0
2024-04-28,41.12,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,4,28,6,1,8,42.38,42.38,37.22571428571428,36.98857142857143,8.0
2024-04-29,20.87,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,4,29,0,0,12,41.12,41.12,37.04571428571428,36.82714285714286,8.0
2024-04-30,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.715,0,1,4,30,1,0,11,20.87,44.21,34.152857142857144,35.81285714285714,12.0
2024-05-01,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,5,1,2,0,9,37.58,32.04,33.205714285714286,35.56,11.0
2024-05-02,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,5,2,3,0,12,37.58,20.87,33.99714285714286,35.56,9.0
2024-05-03,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,5,3,4,0,12,24.65,37.58,34.537142857142854,35.28357142857143,12.0
2024-05-04,17.6,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,5,4,5,1,12,24.65,42.38,32.690000000000005,34.21928571428571,12.0
2024-05-05,44.21,R081,Producto 0195,Producto general,34,10,38,173,0.732,1,1,5,5,6,1,11,17.6,41.12,29.15,33.18785714285714,12.0
2024-05-06,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,5,6,0,0,11,44.21,20.87,29.591428571428573,33.31857142857143,11.0
2024-05-07,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,5,7,1,0,10,32.04,37.58,31.187142857142856,32.67,11.0
2024-05-08,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,5,8,2,0,12,35.07,37.58,30.82857142857143,32.01714285714285,10.0
2024-05-09,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.732,0,1,5,9,3,0,14,28.52,24.65,29.534285714285716,31.76571428571429,12.0
2024-05-10,28.52,R081,Producto 0195,Producto general,34,10,38,173,1.0,0,1,5,10,4,0,11,24.65,24.65,29.534285714285716,32.035714285714285,14.0
2024-05-11,37.58,R081,Producto 0195,Producto general,34,10,38,173,1.0,1,1,5,11,5,1,10,28.52,17.6,30.087142857142858,31.388571428571428,11.0
2024-05-12,32.04,R081,Producto 0195,Producto general,34,10,38,173,1.0,1,1,5,12,6,1,13,37.58,44.21,32.941428571428574,31.045714285714286,10.0
2024-05-13,39.55,R081,Producto 0195,Producto general,34,10,38,173,1.0,0,0,5,13,0,0,9,32.04,32.04,31.20285714285714,30.397142857142857,13.0
2024-05-14,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.827,0,1,5,14,1,0,9,39.55,35.07,32.27571428571429,31.731428571428573,9.0
2024-05-15,17.6,R081,Producto 0195,Producto general,34,10,38,173,0.827,0,1,5,15,2,0,16,35.07,28.52,32.27571428571429,31.552142857142854,9.0
2024-05-16,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.827,0,1,5,16,3,0,12,17.6,24.65,30.715714285714284,30.125,16.0
2024-05-17,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,17,4,0,11,24.65,28.52,30.715714285714284,30.125,12.0
2024-05-18,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,5,18,5,1,11,28.52,37.58,30.715714285714288,30.40142857142857,11.0
2024-05-19,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,5,19,6,1,9,35.07,32.04,30.357142857142858,31.649285714285718,11.0
2024-05-20,17.6,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,20,0,0,14,37.58,39.55,31.148571428571433,31.175714285714285,9.0
2024-05-21,20.87,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,21,1,0,12,17.6,35.07,28.012857142857143,30.14428571428571,14.0
2024-05-22,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,22,2,0,10,20.87,17.6,25.984285714285715,29.13,12.0
2024-05-23,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,23,3,0,11,35.07,24.65,28.48,29.597857142857144,10.0
2024-05-24,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,24,4,0,11,28.52,28.52,29.032857142857146,29.874285714285715,11.0
2024-05-25,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,5,25,5,1,9,28.52,35.07,29.032857142857143,29.874285714285715,11.0
2024-05-26,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,5,26,6,1,11,35.07,37.58,29.032857142857146,29.694999999999997,9.0
2024-05-27,24.65,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,27,0,0,14,32.04,17.6,28.241428571428575,29.695,11.0
2024-05-28,14.11,R081,Producto 0195,Producto general,34,10,38,173,0.7839999794960022,0,1,5,28,1,0,14,24.65,20.87,29.24857142857143,28.630714285714284,14.0
2024-05-29,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,5,29,2,0,10,14.11,35.07,28.282857142857143,27.13357142857143,14.0
2024-05-30,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.768,0,1,5,30,3,0,8,39.55,28.52,28.92285714285714,28.701428571428572,10.0
2024-05-31,14.11,R081,Producto 0195,Producto general,34,10,38,173,0.7839999794960022,0,1,5,31,4,0,11,39.55,28.52,30.498571428571427,29.76571428571429,8.0
2024-06-01,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,6,1,5,1,11,14.11,35.07,28.439999999999998,28.736428571428572,11.0
2024-06-02,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.784,1,1,6,2,6,1,10,35.07,32.04,28.44,28.736428571428572,11.0
2024-06-03,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.784,0,1,6,3,0,0,10,32.04,24.65,28.439999999999998,28.340714285714284,10.0
2024-06-04,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.712,0,1,6,4,1,0,11,32.04,14.11,29.495714285714286,29.372142857142858,10.0
2024-06-05,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.712,0,1,6,5,2,0,11,32.04,39.55,32.05714285714286,30.169999999999998,11.0
2024-06-06,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.712,0,1,6,6,3,0,10,32.04,39.55,30.98428571428571,29.953571428571426,11.0
2024-06-07,20.87,R081,Producto 0195,Producto general,34,10,38,173,0.712,0,1,6,7,4,0,14,39.55,14.11,30.98428571428571,30.74142857142857,10.0
2024-06-08,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.712,1,1,6,8,5,1,8,20.87,35.07,31.949999999999996,30.195,14.0
2024-06-09,20.87,R081,Producto 0195,Producto general,34,10,38,173,0.712,1,1,6,9,6,1,15,39.55,32.04,32.589999999999996,30.514999999999997,8.0
2024-06-10,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.661,1,1,6,10,0,0,13,20.87,32.04,30.994285714285713,29.717142857142854,15.0
2024-06-11,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.712,0,1,6,11,1,0,12,32.04,32.04,30.994285714285713,30.245,13.0
2024-06-12,28.52,R081,Producto 0195,Producto general,34,10,38,173,0.694,0,1,6,12,2,0,13,35.07,32.04,31.427142857142854,31.742142857142856,12.0
2024-06-13,35.07,R081,Producto 0195,Producto general,34,10,38,173,0.698,0,1,6,13,3,0,12,28.52,39.55,30.92428571428571,30.95428571428571,13.0
2024-06-14,37.58,R081,Producto 0195,Producto general,34,10,38,173,0.815,0,1,6,14,4,0,10,35.07,20.87,30.284285714285716,30.63428571428571,12.0
2024-06-15,42.38,R081,Producto 0195,Producto general,34,10,38,173,0.763,1,1,6,15,5,1,10,37.58,39.55,32.67142857142857,32.31071428571429,10.0
2024-06-16,43.38,R081,Producto 0195,Producto general,34,10,38,173,0.804,1,1,6,16,6,1,10,42.38,20.87,33.075714285714284,32.832857142857144,10.0
2024-06-17,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.832,0,1,6,17,0,0,11,43.38,32.04,36.291428571428575,33.642857142857146,10.0
2024-06-18,32.04,R081,Producto 0195,Producto general,34,10,38,173,0.832,0,1,6,18,1,0,9,32.04,35.07,36.29142857142857,33.64285714285714,11.0
2024-06-19,39.55,R081,Producto 0195,Producto general,34,10,38,173,0.832,0,1,6,19,2,0,9,32.04,28.52,35.85857142857143,33.642857142857146,9.0
2024-06-20,44.89,R081,Producto 0195,Producto general,34,10,38,173,0.832,0,1,6,20,3,0,9,39.55,35.07,37.434285714285714,34.17928571428571,9.0
2024-06-21,48.77,R081,Producto 0195,Producto general,34,10,38,173,0.64,0,1,6,21,4,0,6,44.89,37.58,38.83714285714286,34.56071428571428,9.0
2024-06-22,28.52,R081,Producto 0195,Producto general,34,10,38,173,1.0,1,0,6,22,5,1,9,48.77,42.38,40.43571428571429,36.55357142857142,6.0
2024-06-23,42.38,R081,Producto 0195,Producto general,34,10,38,173,0.88,1,1,6,23,6,1,8,28.52,43.38,38.455714285714286,35.76571428571429,9.0
2024-06-24,17.6,R081,Producto 0195,Producto general,34,10,38,173,1.0,0,0,6,24,0,0,16,42.38,32.04,38.31285714285714,37.30214285714286,8.0
2024-06-25,39.55,R081,Producto 0195,Producto general,34,10,38,173,1.0,0,0,6,25,1,0,8,17.6,32.04,36.25,36.270714285714284,16.0
2024-03-28,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,3,28,3,0,13,,,,,
2024-03-29,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,3,29,4,0,10,24.65,,24.65,24.65,13.0
2024-03-30,32.04,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,3,30,5,1,11,24.65,,24.65,24.65,10.0
2024-03-31,32.04,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,3,31,6,1,11,32.04,,27.113333333333333,27.113333333333333,11.0
2024-04-01,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,1,0,0,12,32.04,,28.345,28.345,11.0
2024-04-02,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,2,1,0,14,24.65,,27.606,27.606,12.0
2024-04-03,20.87,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,3,2,0,16,24.65,,27.113333333333333,27.113333333333333,14.0
2024-04-04,35.07,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,4,3,0,14,20.87,24.65,26.221428571428568,26.221428571428568,16.0
2024-04-05,28.52,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,5,4,0,12,35.07,24.65,27.709999999999997,27.3275,14.0
2024-04-06,37.58,R117,Producto 0157,Producto general,34,15,42,89,0.978,1,0,4,6,5,1,9,28.52,32.04,28.262857142857143,27.459999999999997,12.0
2024-04-07,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,7,6,1,12,37.58,32.04,29.054285714285715,28.471999999999998,9.0
2024-04-08,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,8,0,0,13,24.65,24.65,27.998571428571427,28.124545454545455,12.0
2024-04-09,28.52,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,9,1,0,11,24.65,24.65,27.998571428571427,27.834999999999997,13.0
2024-04-10,28.52,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,10,2,0,13,28.52,20.87,28.55142857142857,27.887692307692305,11.0
2024-04-11,35.07,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,1,4,11,3,0,11,28.52,35.07,29.64428571428571,27.93285714285714,13.0
2024-04-12,35.07,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,12,4,0,8,35.07,28.52,29.64428571428571,28.677142857142858,11.0
2024-04-13,17.6,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,13,5,1,12,35.07,37.58,30.580000000000002,29.42142857142857,8.0
2024-04-14,41.12,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,14,6,1,8,17.6,24.65,27.725714285714286,28.390000000000004,12.0
2024-04-15,37.58,R117,Producto 0157,Producto general,34,15,42,89,0.978,0,0,4,15,0,0,10,41.12,24.65,30.07857142857143,29.038571428571426,8.0
2024-04-16,39.55,R117,Producto 0157,Producto general,34,15,42,89,0.83,0,1,4,16,1,0,9,37.58,28.52,31.925714285714285,29.962142857142858,10.0
2024-04-17,35.07,R117,Producto 0157,Producto general,34,15,42,89,0.87,0,1,4,17,2,0,13,39.55,28.52,33.50142857142857,31.026428571428568,9.0
2024-04-18,32.04,R117,Producto 0157,Producto general,34,15,42,89,0.91,0,1,4,18,3,0,7,35.07,35.07,34.43714285714286,32.04071428571428,13.0
2024-04-19,24.65,R117,Producto 0157,Producto general,34,15,42,89,0.883,0,1,4,19,4,0,11,32.04,35.07,34.004285714285714,31.82428571428571,7.0
2024-04-20,28.52,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,20,5,1,9,24.65,17.6,32.51571428571428,31.54785714285714,11.0
2024-04-21,38.67,R117,Producto 0157,Producto general,34,15,42,89,1.0,1,0,4,21,6,1,11,28.52,41.12,34.075714285714284,30.900714285714287,9.0
2024-04-22,32.04,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,22,0,0,10,38.67,37.58,33.72571428571428,31.902142857142856,11.0
2024-04-23,24.65,R117,Producto 0157,Producto general,34,15,42,89,0.999,0,0,4,23,1,0,12,32.04,39.55,32.934285714285714,32.43,10.0
2024-04-24,17.6,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,24,2,0,15,24.65,35.07,30.805714285714284,32.153571428571425,12.0
2024-04-25,32.04,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,25,3,0,11,17.6,32.04,28.31,31.373571428571427,15.0
2024-04-26,24.65,R117,Producto 0157,Producto general,34,15,42,89,1.0,0,0,4,26,4,0,12,32.04,24.65,28.310000000000002,31.157142857142855,11.0
2024-04-27,44.21,R117,Producto 0157,Producto general,34,15,42,89,0.849,1,1,4,27,5,1,9,24.65,28.52,28.31,30.412857142857142,12.0
2024-04-28,28.52,R117,Producto 0157,Producto general,34,15,42,89,0.849,1,1,4,28,6,1,12,44.21,38.67,30.55142857142857,32.31357142857143,9.0
